sample_id,class,class_name,orig_fLength,orig_fWidth,orig_fSize,orig_fConc,orig_fConc1,orig_fAsym,orig_fM3Long,orig_fM3Trans,orig_fAlpha,orig_fDist,rec_fLength,rec_fWidth,rec_fSize,rec_fConc,rec_fConc1,rec_fAsym,rec_fM3Long,rec_fM3Trans,rec_fAlpha,rec_fDist,error_fLength,error_fWidth,error_fSize,error_fConc,error_fConc1,error_fAsym,error_fM3Long,error_fM3Trans,error_fAlpha,error_fDist,mse_total
3493,1.0,Сигнал,-0.45950454,-0.108208776,-0.62537456,-0.46587947,-0.5399059,-0.11207975,0.308818,-0.91564125,-0.09748629,0.113850616,-0.21495435,-0.18574366,0.04395682,-0.23560596,-0.24663146,0.2634617,0.07522048,-0.031846102,-0.1986691,-0.11846098,0.2445502,0.077534884,0.6693314,0.23027351,0.29327446,0.37554145,0.23359753,0.88379514,0.10118282,0.2323116,0.16937563
3494,1.0,Сигнал,0.9493315,1.6216671,1.5345627,-1.277225,-1.2572892,1.2794198,1.5140116,2.3844013,0.089749604,0.24569376,0.9612918,1.0820464,1.0471239,-1.1027527,-1.0402007,0.06189972,0.019466545,-0.124980696,0.09855211,0.62646544,0.011960268,0.53962076,0.4874388,0.17447233,0.21708846,1.21752,1.4945451,2.509382,0.008802503,0.3807717,1.076458
3495,1.0,Сигнал,-0.9657981,-0.55533546,-1.5759417,1.6332731,1.2405007,-0.21131063,-0.009205184,0.38684565,0.5730138,-0.24388707,-0.8296313,-0.7232591,-1.1433918,1.469955,1.4060314,0.118825674,-0.15408333,-0.004308746,0.7338245,-0.62041473,0.13616675,0.16792363,0.43254983,0.16331816,0.16553068,0.3301363,0.14487815,0.3911544,0.16081071,0.37652767,0.073852696
3496,0.0,Фон,0.5245293,-0.42665765,0.036975186,0.1467137,0.10006835,-0.7313886,-1.7096385,0.68320054,0.5338821,-1.7268836,-0.35705984,-0.4805314,-0.2400458,-0.21367449,-0.064655125,0.32358816,-0.058646563,0.06923082,-0.35025308,-0.47530577,0.8815891,0.053873748,0.277021,0.3603882,0.16472349,1.0549768,1.6509919,0.61396974,0.8841351,1.2515779,0.7577707
3497,0.0,Фон,-0.76890904,-0.2555471,-0.35599077,0.5153586,0.8876597,0.4467204,0.113542706,-0.49288648,-0.09016729,-0.19974321,-0.57168406,-0.48625365,-0.54470396,0.64916533,0.61919963,0.21292195,-0.02373268,-0.0042092623,0.30728438,-0.37133726,0.19722497,0.23070654,0.1887132,0.1338067,0.2684601,0.23379844,0.13727538,0.48867723,0.39745167,0.17159405,0.071743496
3498,1.0,Сигнал,-0.08944676,-0.28466737,0.35820422,-0.75556797,-0.82793933,0.8325644,-0.795063,-0.24166955,-1.0194186,0.2373892,0.057289504,0.04388193,0.21221048,-0.46799654,-0.42980093,0.17317788,0.03509852,-0.031229772,-0.31454352,-0.016572803,0.14673626,0.3285493,0.14599374,0.28757143,0.3981384,0.6593865,0.8301615,0.21043977,0.7048751,0.253962,0.21215911
3499,1.0,Сигнал,-0.73937213,-0.35725924,-0.9719972,0.7380703,0.6788355,-0.46202567,0.11510339,-0.5307138,0.45230025,-1.9057231,-0.7206174,-0.7067535,-0.7633125,0.7624618,0.8337842,0.25949752,-0.13225654,0.044332333,0.27900502,-0.5967771,0.01875472,0.34949425,0.20868468,0.024391472,0.15494871,0.72152317,0.24735993,0.5750461,0.17329523,1.308946,0.28464827
3500,1.0,Сигнал,-0.7709945,-0.41246575,-0.53755504,0.89108247,1.1666921,0.43222305,0.12405324,-0.3747045,-0.35330993,0.6974427,-0.576475,-0.4843877,-0.57702476,0.7381464,0.6809207,0.19338267,-0.019225571,-0.0046116607,0.34738305,-0.35767797,0.19451946,0.071921945,0.03946972,0.15293604,0.48577142,0.23884039,0.1432788,0.37009284,0.700693,1.0551207,0.21227245
3501,1.0,Сигнал,-0.78645575,-0.5261767,-0.86386275,0.73915935,0.7679458,-0.2397249,-0.4477344,0.33858556,-0.34061474,-1.1987101,-0.71471804,-0.7895515,-0.6938665,0.6488955,0.732193,0.21159837,-0.16667178,0.0930929,-0.03176981,-0.6064099,0.07173771,0.2633748,0.16999626,0.09026384,0.035752833,0.45132327,0.2810626,0.24549265,0.30884492,0.5923002,0.09019973
3502,1.0,Сигнал,-0.18881579,-0.07026116,0.56495047,-0.99461544,-1.0070602,0.22253975,-0.6948379,-0.2856108,-0.92219865,0.31254473,0.24798942,0.24105117,0.35774204,-0.5288479,-0.5294397,0.007096395,0.042931344,-0.021563344,-0.32101202,0.14421439,0.4368052,0.31131232,0.20720842,0.46576756,0.47762048,0.21544336,0.73776925,0.26404744,0.60118663,0.16833034,0.18259111
3503,1.0,Сигнал,0.062422857,-0.061939508,0.87708014,-0.83506894,-0.8963473,0.8612698,0.6292087,-0.74492854,-1.0045239,0.5331035,0.22363102,0.3248943,0.46615455,-0.654225,-0.65496945,0.28828755,0.079413086,-0.109158956,-0.14394276,0.19668245,0.16120817,0.38683382,0.4109256,0.18084395,0.24137783,0.5729822,0.5497956,0.6357696,0.8605811,0.33642107,0.23240218
3504,1.0,Сигнал,1.2240044,1.3257318,3.067913,-1.6714628,-1.5687252,-1.0917981,1.4014778,1.4339898,-0.90542245,1.0269369,1.9867208,1.8907475,1.7975562,-1.4872843,-1.3909101,-0.9629866,-0.29779568,0.036796354,0.07770115,1.0451021,0.7627164,0.5650158,1.2703569,0.18417847,0.17781508,0.12881148,1.6992735,1.3971934,0.9831236,0.01816523,0.840346
3505,1.0,Сигнал,-0.21072729,-0.018473439,0.872213,-0.75012267,-0.6569195,0.07140583,0.5905019,0.17514497,-0.36861467,-0.10753727,0.07627014,0.1402387,0.32940692,-0.4670995,-0.5053663,0.23292793,0.08990604,-0.07523776,-0.20930003,0.12238203,0.28699744,0.15871215,0.5428061,0.28302318,0.15155315,0.1615221,0.50059587,0.25038272,0.15931465,0.2299193,0.09228872
3506,1.0,Сигнал,1.2010218,-0.44246,-0.3661482,0.24146144,0.25848675,1.2053477,1.7065346,-0.38161466,-1.0517716,0.043495942,-0.1942223,-0.18446597,0.008665185,-0.17368278,-0.15392385,0.33022067,0.06142929,-0.045402158,-0.09724368,-0.16202185,1.3952441,0.25799403,0.37481338,0.4151442,0.41241062,0.87512696,1.6451054,0.3362125,0.954528,0.20551778,0.7034799
3507,0.0,Фон,5.522366,2.3772721,0.6940346,-0.8530383,-0.6290162,-5.306577,-4.7887383,2.3775878,0.19522738,0.27146327,4.3145576,3.1619325,2.769819,-1.627967,-1.4376012,-3.6559224,-1.0993407,0.6169101,-0.46100384,1.4384096,1.2078085,0.78466034,2.0757844,0.7749287,0.808585,1.6506548,3.6893976,1.7606777,0.6562312,1.1669463,2.88664
3508,1.0,Сигнал,-0.8023497,-0.18362582,-0.7705413,-0.11629296,-0.30227834,0.46755436,0.015993401,-0.30770206,-0.91987646,0.13745373,-0.35436663,-0.38272136,-0.1397845,-0.05624839,-0.034341276,0.22854434,0.029122274,0.038935054,-0.26151913,-0.23819593,0.44798306,0.19909555,0.6307568,0.06004457,0.26793706,0.23901002,0.013128873,0.34663713,0.6583573,0.37564966,0.14655802
3509,1.0,Сигнал,-0.701971,-0.63898623,-0.825984,0.8649451,0.52671784,-0.18969831,-0.55293983,-0.34329516,0.8836226,-0.20523946,-0.65298617,-0.50755614,-0.78852254,0.97350246,0.9485889,0.24015665,-0.059814963,-0.026395597,0.6753021,-0.46999368,0.048984826,0.13143009,0.03746146,0.10855734,0.42187107,0.42985496,0.49312487,0.31689957,0.2083205,0.26475424,0.08527016
3510,1.0,Сигнал,-0.78414327,-0.3625743,-0.7751968,0.5747121,0.5501206,0.45757985,0.095128655,0.36674732,2.2458823,-0.46714714,-0.61235976,-0.38281932,-0.8509123,1.0549716,1.037466,0.32017255,-0.05586152,-0.09159678,1.0420865,-0.48626032,0.1717835,0.020245016,0.07571548,0.48025948,0.48734546,0.1374073,0.15099017,0.4583441,1.2037958,0.019113183,0.22050548
3511,0.0,Фон,1.1584377,2.562261,1.4679046,-1.3627158,-1.3364984,-1.1278299,-1.4700321,-1.3015289,0.19509709,2.0189497,1.9595075,1.8144386,1.7537986,-1.362556,-1.2988162,-1.1038159,-0.3122231,0.06679874,0.019271895,1.0482168,0.80106974,0.7478225,0.28589404,0.00015985966,0.037682176,0.024013996,1.157809,1.3683276,0.1758252,0.9707329,0.54707617
3512,1.0,Сигнал,-0.17142278,-0.39115047,-0.7563632,0.3726925,0.28548986,-0.6466957,-0.51328486,-0.14214307,-0.30717346,1.0833436,-0.29009974,-0.32089877,-0.07035862,-0.050391458,-0.05836384,0.17526373,0.061860826,0.032437116,-0.28435755,-0.13846125,0.11867696,0.0702517,0.6860046,0.42308396,0.3438537,0.8219594,0.57514566,0.17458019,0.022815913,1.2218049,0.3317073
3513,0.0,Фон,-0.33112115,-0.5050043,0.10680759,-0.43593046,-0.3364823,0.3100973,0.25189936,0.1578937,0.48318562,-0.7479507,-0.26704237,-0.18581155,-0.06444034,-0.12479188,-0.07933949,0.3535021,0.058339756,-0.07274868,0.09631693,-0.21958339,0.06407878,0.31919274,0.17124793,0.31113857,0.25714278,0.043404788,0.1935596,0.23064238,0.3868687,0.5283673,0.08196302
3514,1.0,Сигнал,1.1708748,0.3929262,1.9389558,-1.3534589,-1.2923932,1.1377392,2.0813313,0.7848647,-0.99061394,0.08313313,0.8454472,0.95223975,0.9367856,-1.0167146,-0.97614056,0.11815895,0.041919824,-0.13025336,0.034595672,0.5554731,0.32542765,0.55931354,1.0021702,0.3367443,0.31625265,1.0195802,2.0394115,0.9151181,1.0252097,0.47233996,0.89468366
3515,1.0,Сигнал,-0.43934748,0.39268985,0.8662878,-0.79205126,-0.8477416,0.16673318,0.25467718,-0.49161252,-0.5313569,-0.8363587,0.007257931,0.05700641,0.25274283,-0.4977085,-0.48343894,0.3153395,0.06869595,-0.07609933,-0.19303814,0.0030774323,0.4466054,0.33568344,0.613545,0.29434276,0.36430266,0.14860633,0.18598123,0.4155132,0.33831874,0.8394362,0.1956368
3516,0.0,Фон,0.22615027,1.3190866,1.6704185,-1.3431128,-1.3040946,0.17689383,-1.7549944,-1.5087274,0.806731,0.28250927,1.0181451,1.0902659,1.0736653,-1.1180184,-1.0961462,-0.065981016,-0.027655516,-0.08918091,-0.036004666,0.5951272,0.7919948,0.22882068,0.59675324,0.22509444,0.20794833,0.24287485,1.7273389,1.4195465,0.84273565,0.31261796,0.6995372
3517,1.0,Сигнал,-0.76746905,-0.5694889,-0.9070319,0.6994088,0.75354415,0.048164085,-0.008898938,0.54460657,1.4798713,-1.7122203,-0.75109744,-0.62073195,-1.0000621,1.1800371,1.1928805,0.272967,-0.12730563,-0.019248232,0.817004,-0.616291,0.016371608,0.051243067,0.093030214,0.4806283,0.43933636,0.22480293,0.11840669,0.5638548,0.66286725,1.0959294,0.24585116
3518,0.0,Фон,-0.64135796,-0.5110999,-0.31049392,0.31116092,0.09196741,0.57590526,0.14261256,-0.37830433,1.5831035,0.3000545,-0.40643233,-0.20045802,-0.46470448,0.5221752,0.5262858,0.36604983,0.01219466,-0.12606776,0.75877327,-0.32980257,0.23492563,0.31064186,0.15421057,0.21101427,0.43431842,0.20985544,0.1304179,0.25223657,0.8243303,0.62985706,0.16095406
3519,0.0,Фон,1.2333913,-0.02664119,-0.15432326,0.2942806,0.23688424,1.7022686,0.7954495,-0.64964855,-0.9106799,-0.63268995,-0.220309,-0.22285256,-0.041510634,-0.18282169,-0.11905001,0.38445848,0.029280629,-0.04588774,-0.049325664,-0.23565865,1.4537003,0.19621137,0.11281263,0.47710228,0.35593426,1.31781,0.7661689,0.60376084,0.86135423,0.3970313,0.6106516
3520,1.0,Сигнал,-0.770855,-0.8255143,-1.2623307,1.9115266,1.4376235,-0.32509974,-0.43160737,-0.28955808,1.570209,-1.6429154,-0.9406952,-0.7846123,-1.4440784,1.801341,1.7771918,0.18583138,-0.19484252,-0.03137014,1.1343975,-0.7710408,0.16984022,0.04090202,0.1817478,0.110185504,0.33956826,0.51093113,0.23676485,0.25818795,0.43581152,0.8718746,0.15248646
3521,0.0,Фон,3.7400558,6.4877615,3.158695,-1.7444295,-1.6560354,-4.147383,-2.6021976,5.3951488,1.3383849,1.5392516,4.5349393,3.8998497,3.523496,-2.5437913,-2.1219645,-3.0055249,-1.0047401,0.34693292,0.2767642,1.9144001,0.7948835,2.5879118,0.36480093,0.7993618,0.46592903,1.1418583,1.5974575,5.048216,1.0616207,0.37514853,3.8926244
3522,1.0,Сигнал,0.6868593,-0.22912008,-0.18056332,-0.092333764,0.28368965,-0.87377137,-1.4371833,-0.8742961,-0.66899985,1.2563218,0.41424954,0.2889292,0.38785738,-0.38997957,-0.43579867,-0.3307277,-0.014382709,0.06243305,-0.40562078,0.20393163,0.27260977,0.51804924,0.5684207,0.2976458,0.7194883,0.5430437,1.4228005,0.9367292,0.26337907,1.0523901,0.56456625
3523,1.0,Сигнал,-0.78530425,-0.6355784,-1.1103923,1.3038341,1.2387005,-0.032598265,0.11745717,-0.38490567,2.1431904,0.4941617,-0.68355936,-0.41735235,-1.0475415,1.4160126,1.3412983,0.26207578,-0.053509865,-0.08961279,1.2535636,-0.49749455,0.10174489,0.21822605,0.06285083,0.112178564,0.10259783,0.29467404,0.17096703,0.29529288,0.88962674,0.99165624,0.20631135
3524,0.0,Фон,2.3048537,2.7977078,1.0597024,-0.59493244,-0.53810567,1.7285441,2.8884652,2.3852072,1.9580351,1.1209295,1.1037754,1.3614146,1.2190095,-1.3724273,-1.1578864,0.29213023,0.08753519,-0.22289912,0.41238984,0.7542708,1.2010783,1.4362932,0.15930712,0.7774949,0.6197807,1.4364139,2.80093,2.6081064,1.5456452,0.3666587,2.3753705
3525,1.0,Сигнал,0.40000233,0.44105878,1.3320488,-1.1329254,-1.0934701,1.0510311,1.0521567,-0.5483752,-0.96205074,0.61873,0.5392475,0.6738357,0.72655064,-0.8583873,-0.8426753,0.26088288,0.09048161,-0.14872935,-0.018672545,0.41444618,0.13924518,0.23277691,0.60549814,0.2745381,0.25079477,0.79014826,0.96167505,0.39964584,0.9433782,0.20428383,0.3219036
3526,0.0,Фон,-0.20326504,-0.050600294,-0.14310776,-0.4729583,-0.584011,0.040341824,-0.45893985,0.43524086,1.604685,-0.044635292,-0.084320694,0.026680462,0.107301295,-0.27250373,-0.22131653,0.39262038,0.10029924,-0.124295354,0.15977593,-0.08330165,0.11894435,0.07728076,0.25040907,0.20045456,0.3626945,0.35227856,0.5592391,0.5595362,1.444909,0.038666356,0.30937403
3527,1.0,Сигнал,0.48215804,0.2952155,1.4964724,-0.8829873,-0.85854286,-0.5528201,0.8331433,0.48896828,-1.0046388,1.2933378,0.9634664,0.9202043,0.9546799,-0.78910166,-0.86452764,-0.4570331,-0.06762631,0.013136736,-0.17172578,0.6149713,0.48130837,0.6249888,0.54179245,0.09388566,0.005984783,0.09578699,0.9007696,0.47583154,0.83291304,0.67836654,0.312556
3528,0.0,Фон,1.0766934,-0.31141868,0.71434945,-1.0441674,-1.0475649,1.7148489,0.6547567,-0.6957854,2.0532088,-1.1862867,0.41615736,0.58941287,0.49431592,-0.9126938,-0.5680835,0.71805406,0.059205752,-0.25317276,0.48696092,0.09779927,0.66053605,0.9008316,0.22003353,0.1314736,0.47948134,0.9967948,0.59555095,0.44261265,1.5662479,1.284086,0.7189604
3529,1.0,Сигнал,-0.7801237,-0.26093912,-1.1171639,0.75331706,0.58252436,-0.15389492,-0.025567774,-0.48366007,0.9951318,0.12547164,-0.6005907,-0.42618266,-0.7158685,0.9324936,0.8718464,0.2140373,-0.025810216,-0.046103135,0.68432504,-0.393962,0.179533,0.16524354,0.40129542,0.17917657,0.28932202,0.3679322,0.00024244189,0.43755692,0.31080675,0.5194336,0.102962926
3530,1.0,Сигнал,0.4520986,0.93178344,1.1870936,-0.8045754,-0.80903715,-0.1536445,0.84905833,-1.6225085,-0.48514375,1.5716541,0.78736484,0.88235193,0.9329773,-0.87914854,-0.95025855,-0.13301428,0.011517804,-0.06778959,-0.07080558,0.610077,0.33526623,0.049431503,0.2541163,0.07457316,0.1412214,0.020630226,0.8375405,1.554719,0.41433817,0.96157706,0.44202843
3531,0.0,Фон,-0.7726378,-0.9757768,-1.8599267,1.9953837,1.3827171,0.5254201,-0.029450823,0.35290772,0.921118,-2.127052,-0.992644,-0.90851235,-1.515845,1.800034,1.8073872,0.20217589,-0.25335222,-0.007838764,1.0047537,-0.876045,0.22000623,0.06726444,0.34408176,0.1953497,0.4246701,0.32324424,0.2239014,0.36074647,0.08363569,1.2510071,0.2246596
3532,1.0,Сигнал,-0.69773626,-0.2913016,-0.084067635,0.20933433,0.09106731,0.039544877,0.15157813,0.37433788,-0.4820322,-0.8293246,-0.47372723,-0.50941616,-0.25214958,0.10397618,0.14544444,0.24551609,-0.015779335,0.06817146,-0.21877982,-0.3453384,0.22400904,0.21811455,0.16808194,0.105358146,0.05437713,0.20597121,0.16735746,0.3061664,0.26325238,0.4839862,0.060777772
3533,1.0,Сигнал,-0.5777136,-0.5076481,-0.819424,-0.06891909,-0.21226789,-0.42180946,-0.46628976,0.14519292,-0.82919383,0.63635546,-0.28834566,-0.39394858,-0.14289844,-0.034880854,0.02597235,0.12536818,0.013073724,0.076607026,-0.36778742,-0.20344462,0.28936794,0.113699526,0.67652553,0.03403824,0.23824024,0.5471777,0.47936347,0.068585895,0.4614064,0.83980006,0.2064322
3534,0.0,Фон,1.8751073,2.9077473,1.4152129,-0.95268685,-0.93235147,-0.03592311,1.7021765,1.2407757,1.2003318,2.349915,1.5805994,1.7005231,1.6589497,-1.4865315,-1.3958654,-0.44839406,-0.15486825,-0.06481356,0.24997216,0.9930097,0.29450786,1.2072241,0.24373686,0.53384465,0.46351397,0.41247094,1.8570447,1.3055893,0.95035964,1.3569053,1.0171055
3535,1.0,Сигнал,-0.008605686,0.034182724,0.7827006,-0.6319603,-0.5660089,0.3749275,0.7922437,0.4233411,-0.8851745,-0.74737567,-0.04067327,-0.02418641,0.19028941,-0.40187067,-0.4028022,0.26544994,0.06742486,-0.05380717,-0.24866514,-0.017149448,0.032067586,0.058369134,0.59241116,0.2300896,0.16320673,0.10947755,0.7248188,0.47714826,0.63650936,0.7302262,0.21383567
3536,1.0,Сигнал,-0.39630237,-0.041932363,0.5488678,-0.48330432,-0.45079556,0.3645638,0.35857716,-0.5995403,0.12650934,-1.0561419,-0.14813393,-0.09218455,0.083053246,-0.3463906,-0.28456965,0.389067,0.050425153,-0.080864854,-0.022463541,-0.1570624,0.24816844,0.050252188,0.4658146,0.13691372,0.16622591,0.024503201,0.30815202,0.51867545,0.14897288,0.89907944,0.15225916
3537,0.0,Фон,0.060703892,0.026592102,0.19039485,-0.6041894,-0.69382375,0.2127632,0.60380596,1.1815712,-0.6927195,-0.22785299,-0.008766599,-0.009581618,0.19750042,-0.3555886,-0.38214764,0.18387228,0.06421456,-0.039189637,-0.2996532,0.033822224,0.069470495,0.03617372,0.007105574,0.24860081,0.3116761,0.028890923,0.53959143,1.2207608,0.39306632,0.2616752,0.2170355
3538,1.0,Сигнал,-0.69622064,-0.70967627,-0.6025203,0.99889886,1.4718275,-0.18211462,-0.106838904,0.13573971,-0.8219706,-1.4130437,-0.7376727,-0.8859747,-0.7223629,0.64757586,0.77099466,0.21387523,-0.22469297,0.117847405,-0.13606572,-0.67647433,0.04145205,0.17629844,0.11984259,0.351323,0.70083284,0.39598984,0.117854066,0.017892309,0.68590486,0.7365694,0.18457738
3539,1.0,Сигнал,-0.51258445,-0.120037176,0.33175257,-0.46206775,-0.38328773,0.16453524,-0.48179644,0.37650454,-1.0327767,0.36921898,-0.10673278,-0.1437237,0.06428452,-0.27112982,-0.26716986,0.1318601,0.049747016,0.003400228,-0.3780872,-0.061349303,0.40585166,0.02368652,0.26746804,0.19093794,0.116117865,0.032675132,0.53154343,0.3731043,0.65468955,0.43056828,0.13235769
3540,0.0,Фон,0.7291501,0.06651845,0.8823705,-0.5039964,-0.5309049,-0.5239879,0.7137995,0.49199387,-0.8712301,2.1162963,0.84365845,0.79706883,0.8677328,-0.6516902,-0.74998784,-0.47740084,-0.051721994,0.032290258,-0.1728119,0.59119517,0.11450833,0.7305504,0.014637649,0.14769381,0.21908295,0.04658705,0.76552147,0.45970362,0.69841826,1.5251012,0.42300838
3541,1.0,Сигнал,-0.7335839,-0.7254072,-1.2121783,1.4867953,1.1081853,0.084317714,-0.0074521196,0.45061982,0.19432305,-0.11639011,-0.78724515,-0.7124447,-1.037286,1.3028365,1.2420726,0.13017038,-0.14200506,0.007969334,0.5814961,-0.59127223,0.053661227,0.0129624605,0.1748923,0.18395877,0.13388729,0.04585266,0.13455294,0.4426505,0.38717306,0.47488213,0.06769639
3542,0.0,Фон,-0.8003186,-0.672773,-1.1721834,0.98528564,0.83365345,0.48717853,-0.042110972,-0.15440473,0.54655427,-1.6888151,-0.7932792,-0.7269023,-1.0539472,1.1999642,1.2231673,0.25600427,-0.17151462,0.0032865247,0.6734902,-0.6843107,0.0070394278,0.054129303,0.118236184,0.21467853,0.38951385,0.23117426,0.12940365,0.15769126,0.12693596,1.0045044,0.13349625
3543,1.0,Сигнал,-0.33424696,0.07458726,1.059914,-0.5628053,-0.6632202,0.031665087,0.25281614,-0.25027347,1.3807392,-2.0948462,0.0241322,0.11379028,0.20170979,-0.5552277,-0.38020143,0.51820153,0.03527118,-0.13659312,0.15154079,-0.10685712,0.35837916,0.039203018,0.8582042,0.007577598,0.2830188,0.48653644,0.21754496,0.11368035,1.2291985,1.9879892,0.670664
3544,1.0,Сигнал,-0.65400076,-0.5719018,-0.73012316,0.9880083,0.90746206,0.38680893,0.035958312,-0.54032624,-0.58986276,-0.6414625,-0.69844043,-0.7018589,-0.7294297,0.79279846,0.8122395,0.19982931,-0.11831802,0.05446703,0.17913577,-0.53980005,0.044439673,0.12995708,0.00069344044,0.19520986,0.09522253,0.18697962,0.15427634,0.59479326,0.7689985,0.10166246,0.10802738
3545,1.0,Сигнал,-0.69031656,-0.123774774,-0.057192747,0.47288552,0.47721213,0.40859553,0.27343082,-0.47301495,-0.43193737,-1.9990417,-0.5655408,-0.6246104,-0.39827368,0.20242822,0.3155794,0.3157012,-0.07861781,0.078468524,-0.13032907,-0.48806593,0.12477577,0.50083566,0.34108093,0.2704573,0.16163272,0.092894346,0.35204864,0.55148345,0.3016083,1.5109757,0.32927307
3546,1.0,Сигнал,-0.7220264,-0.6345231,-0.7150986,0.9558812,0.5681227,0.2159916,0.101850376,-0.2827927,-0.1527236,-0.30172473,-0.6569292,-0.59786236,-0.6862213,0.8030723,0.79623544,0.22094573,-0.0662851,0.0224763,0.3428044,-0.46471205,0.06509721,0.03666073,0.028877318,0.1528089,0.22811276,0.0049541295,0.16813548,0.305269,0.49552798,0.16298732,0.047539763
3547,1.0,Сигнал,0.42913964,0.15240076,1.4427226,-0.99733806,-1.0097604,-1.7124656,0.720054,1.2537129,-0.99812835,0.8271596,1.2492609,1.0554725,1.0540898,-0.7798946,-0.84524363,-0.8255107,-0.17011583,0.09226107,-0.27248192,0.6529212,0.8201213,0.90307176,0.38863277,0.21744347,0.16451675,0.88695496,0.8901698,1.1614518,0.72564644,0.17423838,0.5198504
3548,0.0,Фон,1.8969785,0.9892655,1.0142056,-1.4356825,-1.3923048,1.4952722,-1.8075529,-1.5042107,0.023269406,1.6732745,1.434761,1.460084,1.3963368,-1.2763782,-1.2201593,-0.45015633,-0.1418071,-0.019665219,0.06821591,0.8078694,0.46221745,0.47081846,0.38213122,0.15930438,0.17214549,1.9454285,1.6657459,1.4845455,0.0449465,0.86540514,1.0150573
3549,0.0,Фон,-0.56193554,-0.52515984,-0.31239843,-0.04005915,-0.34818366,-0.11077519,0.15480353,-0.18858877,0.614847,0.9656249,-0.24390024,-0.13414143,-0.03867267,-0.021655314,-0.046821058,0.27085704,0.09976013,-0.078236364,0.1041435,-0.12380272,0.3180353,0.3910184,0.27372575,0.018403836,0.3013626,0.3816322,0.0550434,0.110352404,0.5107035,1.0894277,0.20286469
3550,1.0,Сигнал,-0.35314378,-0.07317429,0.25451368,-0.71527296,-0.6551193,-0.11656024,0.19777422,-0.62220097,1.6176906,-1.1661338,-0.031522088,0.077137925,0.15396293,-0.41691566,-0.29797658,0.46722978,0.068500996,-0.13528398,0.1792881,-0.098834775,0.3216217,0.15031222,0.100550756,0.2983573,0.35714272,0.58379,0.12927322,0.486917,1.4384024,1.067299,0.41554517
3551,0.0,Фон,3.1032343,7.677472,2.3103373,-1.3883086,-1.3527002,-1.742533,-3.063668,5.812123,-0.16843452,1.0438937,3.6779664,3.1801505,2.8573005,-2.1479251,-1.826609,-2.308205,-0.7703465,0.2700994,0.15118161,1.5365618,0.57473207,4.4973216,0.5469632,0.7596165,0.47390878,0.5656719,2.2933216,5.5420237,0.31961614,0.49266815,5.8295207
